id,fecha,user_id,audio,duracion,time_inicio,time_fin,nota_0,texto0,keystroke0,nota_1,nota_2,nota_3,nota_4,nota_5,nota_6,nota_7,nota_8,nota_9,nota_10,nota_11,nota_12,nota_13,nota_14,nota_15,nota_16,time_0,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,time_10,time_11,time_12,time_13,time_14,time_15,time_16,time_17,time_18,boton1,texto1,keystroke1,boton2,texto2,keystroke2,acciones,selection,alternativas,etapa,boton_out1,boton_out2,preg1_ico,preg2_ico,preg3_ico,preg4_ico,preg5_ico,preg6_ico,preg7_ico,preg8_ico,preg9_ico,preg10_ico,preg11_ico,preg12_ico,preg13_ico,preg14_ico,preg15_ico,preg16_ico,preg17_ico,preg18_ico
71,4/24/20 11:46,2,60,0:19,11:03:39,11:08:41,5.2,daba la informacion cortada y no tenia mucha energia,77,5.9,2.2,5,1.5,2,1,5.2,2,1.5,1,5.4,,1.4,,2.5,1.5,11:04:11,11:05:05,11:05:29,11:06:03,11:06:11,11:06:16,11:06:21,11:06:27,11:06:32,11:06:48,11:06:56,11:07:03,,11:07:12,,11:07:28,11:07:36,,,no,no le dijo piropos,18,no,no nombro ninguna similitud,41,1 (11:03:41) | 2 (11:03:43) | 1 (11:03:47) | 1 (11:05:13) | 2 (11:05:18) | 1 (11:05:20) | 2 (11:05:21) | 1 (11:05:50) | 2 (11:05:54) | 1 (11:08:23) | 2 (11:08:37),8,1,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,4/24/20 11:51,2,3,0:07,11:08:42,11:13:26,3,muy directa y dando muy poca informacion ,52,1.8,1,1.4,6.7,2.5,2.7,2,4,1,1.5,1.5,,1,,2.1,1,11:09:15,11:10:00,11:10:05,11:10:11,11:10:15,11:10:22,11:10:34,11:10:48,11:10:51,11:10:57,11:11:03,11:11:17,,11:13:15,,11:13:11,11:11:48,,,no,no dijo ningun cumplido,35,,no nombro ninguna similitud,27,1 (11:08:43) | 1 (11:08:57) | 1 (11:10:39) | 2 (11:10:42) | 1 (11:12:47) | 1 (11:12:52) | 2 (11:12:55),10,1,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,4/24/20 11:56,2,505,0:27,11:13:26,11:18:05,6.5,empieza entregando informacion y datos de manera clara y amigable,67,6.5,6.5,5.5,5.2,2.5,7,5.7,6.2,6,5.7,6,,4.7,,1,2.1,11:13:59,11:14:40,11:14:50,11:15:07,11:15:10,11:15:22,11:15:30,11:16:03,11:16:13,11:16:24,11:16:35,11:16:37,,11:16:52,,11:17:00,11:17:15,,,no,no dijo ningun cumplido,23,no,no dijo ninguna similitud,25,1 (11:13:28) | 1 (11:15:40) | 2 (11:15:55),35,1,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,4/26/20 10:42,2,1874,0:52,9:59:17,10:04:39,6.5,muy bien en la energia y claridad del mensaje pero falta fluides en la entrega de informacion,93,7,5,6.7,3.2,5.5,5.1,6.5,6,4.8,4.5,6,,5.6,,1.8,2.5,10:00:52,10:01:35,10:01:42,10:01:48,10:01:58,10:02:50,10:02:54,10:02:41,10:02:46,10:03:01,10:03:16,10:03:21,,10:03:27,,10:03:38,10:03:48,,,no,no dijo ningun cumplido,23,no,no nombro ninguna similitud,27,1 (09:59:21) | 2 (09:59:27) | 1 (09:59:56) | 1 (10:02:25) | 2 (10:02:28),25,1,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,4/26/20 10:47,2,1,0:10,10:04:39,10:09:09,6.2,buena forma de entregar informacion pero falta un poco mas de energia,114,1.1,2.2,1.5,1.5,1.5,5.3,5.8,5.2,2.2,2.6,4.5,,1.3,,1.8,1,10:05:09,10:06:37,10:06:45,10:06:54,10:07:02,10:07:08,10:07:16,10:07:22,10:07:27,10:07:33,10:07:44,10:07:53,,10:07:57,,10:08:10,10:08:21,,,no,no dijo ningun cumplido,23,no,no nombro ninguna similitud,27,1 (10:04:41) | 1 (10:04:53) | 2 (10:04:59),10,2,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,4/26/20 10:52,2,847,1:23,10:09:10,10:14:57,5.4,falta de formalidad no entrega la informacion de manera clara pero hace un ambiente de confianza,122,6.3,1,1.4,1.4,6.6,5.4,1.8,6.5,6,5.2,6.5,,1,,1.6,1.3,10:12:12,10:12:23,10:12:31,10:12:35,10:12:38,10:12:42,10:12:45,10:12:48,10:12:53,10:12:59,10:13:03,10:13:13,,10:13:24,,10:13:35,10:13:40,,,si,"dice ""que maravilla"" a que sea due̱a de casa",94,no,no nombro ninguna similitud,29,1 (10:09:18) | 1 (10:10:46) | 2 (10:11:03) | 1 (10:13:46) | 2 (10:13:59),18,1,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,4/26/20 10:58,2,1673,0:17,10:14:57,10:20:57,6.6,abre la conversacion con una frase amigable pero falta un poco de persuasion,112,6.2,4.8,1.7,4.5,5.1,5.4,2.5,6.5,6,5.5,6.8,,1.4,,1.5,2,10:16:11,10:17:05,10:17:13,10:17:17,10:17:32,10:17:36,10:17:39,10:17:43,10:18:04,10:18:01,10:18:15,10:18:31,,10:18:23,,10:18:28,10:18:45,,,no,no dijo ningun cumplido,27,si,le dijo vecina ,142,1 (10:15:01) | 1 (10:19:25) | 2 (10:19:42),20,1,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,4/26/20 11:05,2,4,2:53,10:20:57,10:27:32,6,buena energia y genera confianza pero demasiado larga la entrega de informacion,95,7,4.5,6,2,6.2,5.4,6.1,5.5,5.5,5,6,,1.7,,1.5,2,10:24:13,10:25:10,10:25:14,10:25:19,10:25:28,10:25:32,10:25:35,10:25:40,10:25:46,10:25:48,10:26:10,10:26:15,,10:26:24,,10:26:31,10:26:36,,,no,no dijo ningun cumplido,23,no,no nombro ninguna similitud,27,1 (10:21:11),22,1,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,4/26/20 11:11,2,179,1:52,10:27:32,10:33:25,6.3,buen nivel de insistencia seria mejor si diera la informacion con mas energia ,82,7,2,3,2.5,6.3,4.8,6,5.8,5,3.2,6.3,,2.1,,1.5,1.4,10:29:48,10:30:22,10:30:34,10:30:58,10:31:03,10:31:08,10:32:07,10:32:05,10:32:11,10:32:17,10:32:28,10:32:31,,10:32:37,,10:32:42,10:32:48,,,no,no dijo ningun cumplido,23,no,no nombro ningua similitud,30,1 (10:27:38) | 1 (10:30:29) | 2 (10:30:32) | 1 (10:30:39) | 2 (10:30:46) | 1 (10:31:42) | 2 (10:31:52),15,1,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,4/26/20 11:16,2,178,0:20,10:33:26,10:38:15,5,falta energia y sensacion de confianza,80,6.1,2,4.9,5.5,4,3.2,6.1,4.6,3,1.2,4.5,,1.2,,1.3,1.2,10:34:58,10:35:49,10:35:55,10:36:01,10:36:08,10:36:19,10:36:27,10:36:32,10:36:36,10:36:46,10:36:54,10:37:14,,10:37:18,,10:37:29,10:37:32,,,no,no dijo ningun cumplido,23,no,no nombro ninguna similitud,27,1 (10:33:44) | 1 (10:35:09) | 2 (10:35:26),16,1,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,4/26/20 11:25,2,102,5:13,10:38:16,10:47:49,7,buen nivel de energia y formalidad con un tono alegre que da sensacion a cercania con el voluntario,129,7,6.3,7,6.5,6.6,6.6,6.5,6.7,5.5,6.3,6.7,,5.2,,1,5,10:44:36,10:45:02,10:45:44,10:45:52,10:45:56,10:46:00,10:46:09,10:46:16,10:46:21,10:46:26,10:46:32,10:46:36,,10:46:43,,10:46:58,10:47:06,,,no,no dijo ningun cumplido,23,no,no nombro ninguna similitud,27,1 (10:38:19) | 1 (10:45:06) | 2 (10:45:14) | 1 (10:45:37) | 2 (10:45:39),38,2,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,4/26/20 11:32,2,505,0:27,10:47:49,10:54:04,6,entrega bien la informacion y tiene un buen nivel de formalidad pero no llega con tanta energia y tampoco da la sensacion de amistad,188,5.5,3,5.5,3.5,5,4.8,6.2,6.3,5.5,4.4,5.8,,2.3,,1.6,2,10:49:45,10:51:48,10:51:56,10:52:01,10:52:04,10:52:10,10:52:16,10:52:22,10:52:27,10:52:31,10:52:42,10:52:51,,10:53:07,,10:53:16,10:53:33,,,no,no dijo ningun cumplido,23,no,no nombro ninguna similitud,27,1 (10:48:53) | 1 (10:49:31) | 2 (10:49:40) | 1 (10:49:43) | 2 (10:49:48),10,2,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,4/26/20 11:40,2,842,1:47,10:54:04,11:02:23,6.1,no entrega la informacion de manera tan clara y pero genera una sensacion de seguridad y tiene un buen nivel de energia,161,7,5,4.5,6.5,6.1,6.3,5,5.9,1.3,4.6,6.1,,3,,1.8,3,10:56:47,10:58:15,10:58:47,10:58:54,10:58:58,10:59:04,10:59:19,10:59:27,10:59:33,10:59:40,10:59:53,11:00:17,,11:00:26,,11:00:36,11:00:43,,,no,no dijo ningun cumplido,23,no,no nombro ninguna similitud,29,1 (10:54:44) | 1 (10:56:34) | 2 (10:56:40) | 1 (10:58:20) | 2 (10:58:27) | 1 (11:01:15) | 2 (11:01:22) | 1 (11:02:12) | 2 (11:02:18),9,1,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,4/26/20 11:58,2,548,3:08,11:02:23,11:20:04,5.9,da una sensacion de amistad y entrega bien la informacion pero falta energia y formalidad,141,7,5.5,6,4,6,2.5,4,6.3,5.2,4,5,,5.7,,2.3,2.5,11:15:13,11:18:25,11:15:23,11:15:26,11:15:29,11:15:41,11:15:48,11:19:20,11:16:03,11:16:13,11:16:18,11:16:27,,11:16:36,,11:17:20,11:17:35,,,no,no dijo ningun cumplido,23,no,no nombro ninguna similitud,27,1 (11:10:15) | 1 (11:13:43) | 2 (11:13:50) | 1 (11:18:28) | 2 (11:18:51),16,1,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,4/26/20 11:59,3,1,0:10,12:18:38,12:22:34,0,"No logra captar al cliente, empieza energeticamente y despues va perdiendo la energia y bajando el volumen",179,2.5,1,1,4,1,4.5,7,7,3.4,5,5.5,,3,,1,1,,12:20:32,12:20:28,12:20:41,12:20:45,12:20:50,12:20:59,12:21:02,12:21:06,12:21:13,12:21:23,12:21:29,,12:21:36,,12:21:43,12:21:48,,,no,,0,no,,0,1 (12:18:42),41,1,RGE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,4/26/20 12:04,3,94,0:48,12:22:37,12:27:12,6.2,"tenia buena energia y dio toda la informacion de forma precisa, pero senti que impuso la donacion, no le pregunto al traseunte si le interesaria antes de darle toda la informacion de los pagos",270,7,5,7,6.5,5.7,6.9,7,6.5,3,5.3,6.1,,2.7,,1,4.6,12:23:41,12:25:06,12:25:24,12:25:28,12:25:32,12:25:39,12:25:44,12:25:48,12:25:53,12:26:12,12:26:17,12:26:20,,12:26:28,,12:26:36,12:26:40,,,no,,0,no,,0,1 (12:22:42) | 1 (12:25:09),60,1,RGE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,4/26/20 12:04,2,83-6,0:03,11:20:04,11:26:40,6,buen nivel de formalidad y de energia pero falta la persuasion y la informacion,81,1,1,7,1.5,1.4,5.6,5.8,4,2.8,1,6,,1,,1,1,11:21:51,11:22:35,11:22:43,11:25:27,11:23:06,11:23:11,11:23:40,11:23:37,11:23:48,11:23:58,11:24:06,11:24:33,,11:24:38,,11:24:43,11:24:49,,,no,no dijo ningun cumplido,23,,no nombro ninguna similitud,29,1 (11:21:12) | 1 (11:21:52) | 1 (11:23:20) | 1 (11:23:23) | 1 (11:25:29) | 1 (11:26:15),8,1,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,4/26/20 12:10,3,201,1:33,12:27:12,12:33:42,4.8,dijo toda la informacion y capto la atencion del cliente mediante preguntas pero le faltaba energia,101,5.5,5.5,6,2.9,4,2.2,7,5.3,2.1,1.6,6.6,,5.9,,5,2,12:30:37,12:31:02,12:31:13,12:31:19,12:31:30,12:31:39,12:31:53,12:31:56,12:32:00,12:32:06,12:32:11,12:32:14,,12:32:20,,12:32:28,12:32:34,,,si,implicitamente le dijo que por ser venezolana era de buen corazon,67,no,,0,1 (12:27:21) | 2 (12:27:52) | 1 (12:28:36) | 1 (12:30:02) | 2 (12:30:31) | 1 (12:31:07),28,1,RGE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,4/26/20 12:13,2,617-2,2:14,11:26:41,11:35:43,7,buen nivel de energia y buena forma de entregar la informacion,166,7,5.6,6,6.2,6,5.6,5.8,6.2,5,5.1,6.2,,2,,1,4,11:32:11,11:32:15,11:32:21,11:32:27,11:32:37,11:32:42,11:32:50,11:33:06,11:33:27,11:34:12,11:34:18,11:34:21,,11:34:25,,11:34:31,11:34:43,,,no,no dijo ningun cumplido,26,no,no nombro ninguna similitud,29,1 (11:26:43) | 2 (11:26:47) | 1 (11:26:53) | 2 (11:27:06) | 1 (11:27:20) | 1 (11:29:37) | 2 (11:29:41) | 1 (11:30:24) | 2 (11:30:40) | 1 (11:30:45) | 1 (11:32:58) | 2 (11:33:01) | 1 (11:35:25) | 2 (11:35:32),16,1,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,4/26/20 12:15,3,750,0:17,12:34:58,12:37:51,5.7,porque a pesar de que el transeunte no estaba interesado en primer lugar logro captar su  atencion,122,6.2,3.1,5.6,5.5,2.2,4,6.2,5.9,5.9,5,5.1,,1,,1.7,1.1,12:36:14,12:36:18,12:36:26,12:36:44,12:36:46,12:36:49,12:36:52,12:36:55,12:36:58,12:37:01,12:37:05,12:37:07,,12:37:12,,12:37:17,12:37:27,,,no,,0,no,,0,1 (12:35:00) | 1 (12:35:47) | 1 (12:36:40),45,1,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,4/26/20 12:19,3,219,1:16,12:37:51,12:41:54,7,"capto la atencion del cliente rapidamenete, dijo las cosas con energia y fue insistente en la medida justa.",138,7,4.9,6.5,6.9,5.7,7,6.7,6.2,6,5,6,,4,,2,1.7,12:39:15,12:40:11,12:40:18,12:40:23,12:40:25,12:40:37,12:40:35,12:40:41,12:40:47,12:40:50,12:40:59,12:41:02,,12:41:19,,12:41:23,12:41:32,,,no,,0,no,,0,1 (12:37:53) | 1 (12:41:11),63,3,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,4/26/20 12:19,2,1682,0:08,11:35:43,11:41:39,3,buen nivel de energia y genera un ambiente de confianza pero falta entrega de informacion,138,2.3,1.4,1.4,1.4,1.3,6,5,4,2.2,1.8,4.5,,2,,1.8,1.4,11:39:57,11:40:57,11:37:45,11:37:49,11:37:53,11:38:45,11:38:51,11:38:57,11:39:00,11:39:19,11:39:21,11:39:27,,11:39:35,,11:39:40,11:39:48,,,no,no dijo ningun cumplido,23,si,le dice vecina ,45,1 (11:35:46) | 1 (11:40:41) | 2 (11:40:48) | 1 (11:41:15) | 1 (11:41:18) | 2 (11:41:20),12,1,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,4/26/20 12:23,3,327,0:16,12:41:54,12:45:54,5.6,Se dio cuenta de que estaba apurada por lo que lo hizo corto y  preciso. Tambien se dio cuenta de que en verdad no estaba interesada y no siguio insistiendo mucho.,203,6.1,2.4,1,1.3,5.3,5.3,7,6,4,5.1,4.8,,1,,3.1,1.9,12:44:02,12:44:18,12:44:21,12:44:42,12:44:48,12:44:52,12:44:53,12:44:56,12:44:58,12:45:03,12:45:06,12:45:13,,12:45:15,,12:45:20,12:45:25,,,no,,0,no,,0,1 (12:42:09) | 1 (12:44:27),45,2,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,4/26/20 12:27,3,548,3:08,12:45:54,12:50:41,6.5,"logro captar la atencion del cliente lo que es muy importante, pero yo habria preferido que primero me dieran toda la informacion y despues de que dijiera que si me dijieran las formas de pago",208,6.7,5.8,5.6,6.3,5.9,5.1,6.6,6.9,5.4,4.9,5.4,,5.7,,3.2,4.5,12:47:49,12:48:53,12:48:58,12:49:06,12:49:08,12:49:11,12:49:14,12:49:19,12:49:22,12:49:27,12:49:32,12:49:40,,12:49:44,,12:49:49,12:49:53,,,no,,0,no,,0,1 (12:46:23) | 1 (12:50:11) | 2 (12:50:22),55,1,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,4/26/20 12:33,3,464,0:13,12:50:41,12:55:45,6.4,"no logro captar al cliente, pero dio informacion interesante y hizo preguntas lo que logro captar su atencion, tambien fue respetuosa",178,6.6,6.4,1.9,1.6,4,5.4,6.7,6.5,4,5.8,5.8,,3.4,,1.5,5.6,12:51:46,12:52:20,12:52:25,12:52:29,12:52:31,12:52:35,12:53:40,12:52:40,12:52:43,12:52:46,12:53:47,12:53:49,,12:53:57,,12:54:10,12:54:17,,,no,No dijo ni un cumplido,23,no,Casi no hubo conversacion,26,1 (12:50:59) | 2 (12:51:00) | 1 (12:51:01) | 1 (12:52:52),55,2,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,4/26/20 12:33,2,2021,3:26,11:41:39,11:55:10,6.1,abre la conversacion de manera suave y logra comunicar bien la informacion pero la entrega de manera pasiva ,159,7,5.5,6.5,3,5,5,5.8,4.5,6.5,2,5.3,,4.5,,2,3,11:51:19,11:51:26,11:51:32,11:51:37,11:51:43,11:51:49,11:51:52,11:52:02,11:52:09,11:52:15,11:52:32,11:52:41,,11:53:13,,11:53:27,11:54:00,,,no,no dijo ningun cumplido,23,no,no nombro ninguna similitud,27,1 (11:44:06) | 1 (11:47:34) | 2 (11:47:45) | 1 (11:47:46) | 2 (11:47:48) | 1 (11:47:48) | 2 (11:47:52) | 1 (11:47:53) | 2 (11:48:00) | 1 (11:49:01) | 2 (11:49:03) | 1 (11:51:00) | 2 (11:51:05) | 1 (11:52:52) | 2 (11:52:54) | 1 (11:54:33) | 2 (11:54:46),16,1,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,4/26/20 12:38,2,2044,0:21,11:55:10,12:00:06,6.3,buen caracter buen ambiente y buena energia falta mas persuasion ,103,6.5,4,1.5,1.5,6.7,6.5,5,6.5,2,6.1,6.3,,1,,1,1.5,11:57:46,11:57:07,11:57:16,11:57:28,11:57:33,11:57:38,11:57:53,11:57:59,11:58:08,11:58:45,11:58:55,11:59:01,,11:59:24,,11:59:22,11:59:29,,,no,no dijo ningun cumplido,23,no,no nombro ninguna similitud,27,1 (11:55:13) | 1 (11:55:35) | 2 (11:55:38) | 1 (11:56:04) | 1 (11:58:10) | 2 (11:58:32),10,1,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,4/26/20 12:40,3,178-2,4:53,12:55:45,13:03:30,6.5,logro captar al cliente y  una vez que tenia su atencion logro entregar la informacion de una forma cercana y amable,257,6.8,6.7,6.6,6.7,6.8,4,6.5,6.5,5.5,5.9,5.8,,4.3,,2.5,2.3,12:58:18,13:00:11,13:00:12,13:00:14,13:00:19,13:00:23,13:01:08,13:00:34,13:00:39,13:00:42,13:00:46,13:00:50,,13:01:15,,13:01:19,13:01:23,,,no,No dijo ni un cumplido,24,no,No nombra ni una similitud durante la coversacion,52,1 (12:56:17),50,2,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,4/26/20 12:44,3,849,0:17,13:03:31,13:06:59,6.5,Es muy respetuosa y energetica y debido a esto logra captar la atencion del cliente,95,6.6,2.6,2.8,5,6.6,6.7,6.5,6.4,5,6.2,6.1,,1.2,,1.4,1.1,13:04:20,13:05:01,13:05:05,13:05:18,13:05:21,13:05:24,13:05:27,13:05:29,13:05:33,13:05:39,13:05:41,13:05:44,,13:05:50,,13:05:53,13:05:57,,,si,despues de que la traseunte dijo que ya cooperaba la voluntaria le dijo linda,102,no,No nombro ni una similitud,33,1 (13:03:41) | 1 (13:04:15) | 1 (13:05:10),40,1,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,4/26/20 12:44,2,1988,0:30,12:00:06,12:06:50,5.3,tono amable y buena energia pero falta de informacion clara y breve ademas de tener muy poca insistencia,117,5.1,1.5,5.9,3,2.5,4.5,5.7,5,1.7,2,6.1,,2.5,,1.5,1.5,12:01:23,12:03:36,12:03:43,12:03:50,12:04:16,12:04:25,12:04:35,12:04:47,12:04:58,12:05:09,12:05:16,12:05:22,,12:05:35,,12:05:55,12:06:02,,,no,no dijo ningun cumplido,23,,no nombro ninguna similitud,27,1 (12:00:28) | 1 (12:01:01) | 2 (12:01:16) | 1 (12:01:46) | 2 (12:02:06) | 1 (12:02:26) | 2 (12:02:33) | 1 (12:02:36) | 1 (12:03:55) | 2 (12:04:05) | 1 (12:06:35) | 2 (12:06:42),15,1,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,4/26/20 12:50,3,2029,0:19,13:06:59,13:13:19,4.4,"le falta energia, se escucha como si estuviera un poco cansada",109,5,2.1,5.4,6.2,5,1.5,6.3,4,5,1.1,5.1,,1.2,,5,1.8,13:11:30,13:11:35,13:11:38,13:11:40,13:11:46,13:11:53,13:11:59,13:12:02,13:12:05,13:12:08,13:12:11,13:12:14,,13:12:17,,13:12:22,13:12:25,,,no,No dijo ni un piropo durante la conversacion,49,no,No nombro ni una similitud,29,1 (13:09:27) | 1 (13:09:52),15,1,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,4/26/20 12:53,2,889,0:51,12:06:50,12:15:56,6.3,buen ambiente y muy buena etrega de informacion pero falto energia y velocidad ,129,7,5,7,2.5,5.7,5,6.5,6.2,4,4.8,6.2,,5.5,,2,2,12:11:34,12:13:14,12:13:18,12:13:21,12:13:26,12:13:31,12:13:35,12:13:44,12:14:34,12:13:53,12:14:28,12:14:25,,12:14:23,,12:14:39,12:14:54,,,si,le dijo amable,14,no,no nombro ninguna similitud,27,1 (12:10:37) | 1 (12:13:05) | 2 (12:13:11) | 1 (12:15:21) | 2 (12:15:23) | 1 (12:15:34) | 2 (12:15:41),25,1,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,4/26/20 13:02,3,881,10:14,13:13:19,13:24:46,6,las transeuntes estaban muy desinteresadas y la voluntaria a traves de preguntas y entrega de informacion de forma cercana logra convencerlas.el tramite fue un poco lento,195,6.9,5.1,6.8,6.4,5.1,4,6.5,6.5,6.5,5.4,5.8,,3,,3,4,13:16:18,13:17:55,13:18:01,13:18:04,13:18:06,13:18:11,13:18:13,13:18:15,13:18:22,13:18:25,13:18:32,13:18:34,,13:18:38,,13:19:01,13:19:04,,,si,No le hace un cumplido a la transeunte directamente pero le dice que tiene linda firma,169,si,Los dos van al hospital del Carmen,73,1 (13:13:22),55,1,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,4/26/20 13:02,2,588,2:18,12:15:56,12:24:13,6.7,buena energia y amabilidad con buena entrega de informacion pero le falta acortar un poco el mensaje ,135,7,5,6.3,3.5,6.4,5.7,5.9,6.2,5.7,4.5,6.1,,4.5,,2,1.5,12:20:01,12:20:05,12:20:08,12:20:22,12:20:31,12:20:41,12:20:47,12:21:02,12:21:00,12:21:40,12:21:50,12:21:52,,12:21:58,,12:22:02,12:22:10,,,si,le dice eres un amor,24,no,no nombra ninguna similitud,27,1 (12:16:24) | 1 (12:18:52) | 2 (12:18:54) | 1 (12:22:14) | 1 (12:24:06) | 2 (12:24:08),18,2,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,4/26/20 13:06,2,80,0:04,12:24:14,12:28:24,4,respetuosa y buena energia pero falta de insistencia,54,1.5,1,1.5,1.5,1.3,5.5,5.7,6,2.5,2,5.7,,1.5,,1.2,1,12:25:38,12:26:08,12:26:17,12:26:26,12:26:29,12:26:32,12:26:36,12:26:42,12:26:51,12:26:59,12:27:10,12:27:20,,12:27:26,,12:27:31,12:27:33,,,no,no dijo ningun cumplido,25,no,no nombro ninguna similitud,29,1 (12:25:23) | 1 (12:25:29) | 1 (12:28:07),10,1,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,4/26/20 13:12,3,801,0:35,13:24:47,13:34:49,4,"le faltaba energia, no suena muy interesado",164,6.1,2.6,5.9,6.1,3,2.1,6,5,5.6,2.5,5.1,,1,,1.1,1.3,13:33:10,13:33:14,13:33:28,13:33:31,13:33:33,13:33:37,13:33:42,13:33:57,13:33:55,13:34:03,13:34:06,13:34:11,,13:34:16,,13:34:17,13:34:20,,,no,No dijo ni un cumplido,23,no,No se menciono ni una similitud entre los dos ,47,1 (13:29:33) | 1 (13:30:47) | 1 (13:31:39) | 1 (13:33:18),30,1,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,4/26/20 13:12,2,618,0:08,12:28:24,12:34:10,5,buena formalidad y buena estrategia nombrando primero a los ni̱os para llamar la atencion pero falto energia y falto informacion ,181,1.5,4,3,6,1.5,4.5,5.3,5.5,2,4,6,,5,,1,1.5,12:28:50,12:30:39,12:30:48,12:31:05,12:31:11,12:31:20,12:31:27,12:31:36,12:32:05,12:32:42,12:32:49,12:32:54,,12:33:06,,12:33:11,12:33:17,,,no,no dijo ningun cumplido,26,no,no nombra ninguna similitud,27,1 (12:28:28) | 1 (12:28:39) | 2 (12:28:40) | 1 (12:29:13) | 2 (12:29:20) | 1 (12:32:23) | 1 (12:32:25) | 2 (12:32:33) | 1 (12:33:49) | 1 (12:33:52) | 1 (12:34:01) | 2 (12:34:02),15,1,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,4/26/20 13:15,3,713,0:27,13:34:50,13:38:07,5.5,"empiexa con energia y es respetuosa, logra captar aunque sea la atencion de los clientes",122,6.4,4,5.5,6.8,6.1,5.4,6.6,6.1,5,5.5,6.4,,1.1,,1.1,1.5,13:35:44,13:36:27,13:36:31,13:36:41,13:36:37,13:36:45,13:36:48,13:36:58,13:37:32,13:37:02,13:37:11,13:37:08,,13:37:13,,13:37:15,13:37:18,,,no,No se dice ni un cumplido,34,no,La voluntaria no menciona ni una similitus,54,1 (13:34:57) | 1 (13:35:32) | 1 (13:37:24),0,1,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,4/26/20 13:21,2,22-16,5:28,12:34:10,12:43:26,6.5,buena energia y buen ambiente falta orden en la entrega de informacion pero en general bien,92,7,5,5,2,5.5,6.3,6.7,6.3,5,5.5,6.5,,2,,1.5,1.5,12:41:06,12:41:19,12:41:24,12:41:32,12:41:35,12:41:40,12:41:46,12:41:53,12:41:57,12:42:04,12:42:13,12:42:21,,12:42:27,,12:42:37,12:42:48,,,no,no dijo nigun cumplido,22,no,no nombra ninguna similitud,27,1 (12:34:30) | 1 (12:40:03) | 2 (12:40:10) | 1 (12:40:31) | 2 (12:40:42),16,2,EVA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
